sales_id,customer_id,product_id,unit_price,quantity,date
8932,190,9,11.23,19,2024-02-16
8933,62,14,11.13,15,2024-09-12
8934,67,32,12.55,27,2024-08-18
8935,166,74,16.8,1,2024-09-07
8936,77,9,11.19,4,2024-05-30
8937,44,29,11.62,2,2024-10-05
8938,159,31,9.44,7,2024-03-21
8939,145,28,30.42,9,2024-07-03
8940,186,21,13.53,23,2024-08-05
8941,159,27,17.2,5,2024-07-01
8942,180,48,7.47,18,2024-03-16
8943,100,9,11.21,10,2024-05-16
8944,158,56,14.08,8,2024-11-29
8945,86,27,18.31,25,2024-10-03
8946,90,61,30.15,9,2024-04-18
8947,94,40,20.85,8,2024-04-25
8948,70,9,11.84,3,2024-08-17
8949,166,55,6.86,5,2024-03-20
8950,118,34,23.64,8,2024-12-27
8951,142,18,4.55,9,2024-04-24
8952,137,28,32.18,3,2024-12-14
8953,158,30,8.48,9,2024-01-19
8954,182,28,30.21,4,2024-02-10
8955,190,95,32.96,17,2024-08-04
8956,39,56,13.74,25,2024-05-17
8957,133,29,10.87,4,2024-06-24
8958,43,28,30.44,6,2024-06-17
8959,113,2,8.48,2,2024-06-20
8960,193,42,11.84,4,2024-04-17
8961,162,27,17.62,2,2024-10-31
8962,100,28,30.99,1,2024-11-14
8963,146,80,15.62,1,2024-12-17
8964,154,64,12.6,7,2024-06-16
8965,11,36,15.04,11,2024-08-31
8966,90,89,13.91,9,2024-08-19
8967,47,29,10.61,2,2024-10-27
8968,45,81,7.54,9,2024-11-14
8969,124,94,12.48,7,2024-10-12
8970,83,66,6.88,8,2024-07-20
8971,13,9,11.15,1,2024-07-29
8972,35,28,29.82,6,2024-11-09
8973,45,61,29.79,2,2024-05-07
8974,90,96,5.74,19,2024-04-11
8975,45,60,27.4,14,2024-12-21
8976,113,14,10.34,2,2024-01-07
8977,110,28,30.83,17,2024-09-02
8978,45,28,29.78,1,2024-03-30
8979,72,18,4.97,1,2024-04-06
8980,31,96,6.93,8,2024-06-09
8981,162,28,32.04,2,2024-04-17
8982,130,63,6.65,1,2024-03-23
8983,182,27,17.75,3,2024-10-01
8984,78,55,6.56,7,2024-01-17
8985,136,63,6.65,3,2024-06-08
8986,159,56,14.07,3,2024-08-04
8987,158,27,17.81,5,2024-08-21
8988,133,96,6.48,10,2024-10-11
8989,100,7,13.28,1,2024-04-19
8990,133,12,8.09,5,2024-02-08
8991,197,40,19.79,14,2024-03-01
8992,149,63,7.55,19,2024-04-16
8993,100,26,15.38,11,2024-11-02
8994,162,9,10.58,8,2024-01-14
8995,159,27,16.9,11,2024-02-11
8996,128,31,9.71,4,2024-01-13
8997,99,80,14.38,6,2024-09-19
8998,153,98,6.5,8,2024-09-11
8999,67,28,32.32,9,2024-07-16
9000,190,63,6.85,12,2024-09-07
9001,34,27,18.65,2,2024-03-31
9002,108,63,6.97,5,2024-07-13
9003,2,28,31.7,8,2024-05-16
9004,159,61,27.87,26,2024-04-07
9005,195,67,4.77,8,2024-05-27
9006,67,29,10.7,1,2024-01-15
9007,165,68,7.98,1,2024-04-06
9008,137,29,11.09,8,2024-12-13
9009,182,51,11.32,8,2024-02-10
9010,196,29,9.48,9,2024-04-02
9011,190,27,19.04,21,2024-10-29
9012,109,72,9.13,3,2024-01-13
9013,77,96,5.65,5,2024-11-25
9014,162,86,12.38,8,2024-05-03
9015,162,85,28.78,1,2024-09-09
9016,20,58,12.96,11,2024-11-30
9017,62,28,32.39,4,2024-09-17
9018,162,9,10.48,3,2024-12-07
9019,91,66,6.76,2,2024-04-22
9020,165,28,29.86,1,2024-10-27
9021,200,27,17.51,3,2024-08-15
9022,77,43,7,5,2024-08-10
9023,100,5,24.35,6,2024-11-09
9024,20,73,20.94,4,2024-09-07
9025,181,91,5.6,1,2024-02-04
9026,45,15,9.04,8,2024-07-08
9027,3,33,29.86,15,2024-06-02
9028,200,29,11.14,2,2024-11-02
9029,64,90,67.35,16,2024-07-15
9030,101,5,26.9,10,2024-06-30
9031,96,27,18.78,2,2024-11-13
9032,9,28,31.02,21,2024-07-28
9033,159,15,9.79,1,2024-10-16
9034,105,29,10.8,4,2024-08-10
9035,158,68,7.94,5,2024-08-30
9036,182,68,6.34,7,2024-08-27
9037,93,9,12.12,3,2024-09-07
9038,20,27,17.75,2,2024-02-17
9039,110,72,9,19,2024-01-10
9040,159,30,8.04,5,2024-01-29
9041,15,10,4.89,3,2024-08-20
9042,194,72,9.41,3,2024-09-30
9043,71,47,10.38,8,2024-01-03
9044,54,63,7.3,5,2024-11-07
9045,7,10,3.89,17,2024-02-13
9046,127,7,11.93,9,2024-01-25
9047,137,15,9.54,4,2024-02-03
9048,85,70,10.91,28,2024-12-13
9049,200,9,12.26,1,2024-10-27
9050,110,9,11.72,3,2024-07-04
9051,71,7,12.45,3,2024-04-09
9052,80,50,57.77,21,2024-12-22
9053,112,30,8.62,1,2024-08-22
9054,193,26,15.9,1,2024-07-16
9055,9,63,6.69,3,2024-07-04
9056,133,83,16.19,2,2024-05-18
9057,97,28,32.07,10,2024-12-24
9058,142,98,6.88,9,2024-11-26
9059,200,49,22.05,25,2024-05-03
9060,77,28,31.22,16,2024-07-04
9061,190,28,32.72,1,2024-05-13
9062,100,57,17.77,4,2024-02-15
9063,124,18,5.09,7,2024-02-29
9064,100,56,13.99,23,2024-11-14
9065,174,1,6.49,3,2024-03-05
9066,11,83,16.11,2,2024-08-26
9067,105,64,11.09,9,2024-06-08
9068,137,76,14.03,4,2024-08-14
9069,193,27,17.67,23,2024-11-14
9070,137,44,9.64,9,2024-12-04
9071,90,17,12.16,1,2024-11-12
9072,163,63,7.09,4,2024-04-19
9073,78,67,4.79,7,2024-03-03
9074,166,76,13.64,1,2024-09-22
9075,138,27,18.61,9,2024-06-17
9076,185,48,7.48,20,2024-05-29
9077,176,23,6.7,3,2024-09-23
9078,77,29,11.64,2,2024-08-09
9079,24,17,12.2,28,2024-03-14
9080,169,29,11.62,2,2024-02-26
9081,182,100,5.56,13,2024-03-03
9082,133,9,11.24,1,2024-11-30
9083,193,92,21.86,5,2024-12-07
9084,133,27,17.45,1,2024-03-16
9085,193,56,12.87,1,2024-10-19
9086,50,49,22.74,2,2024-02-10
9087,25,23,6.18,4,2024-09-12
9088,105,29,10.22,19,2024-11-19
9089,83,9,11.44,2,2024-11-16
9090,90,55,6.98,4,2024-11-17
9091,45,29,9.58,2,2024-12-15
9092,193,40,18.5,5,2024-08-11
9093,170,59,6.21,6,2024-03-04
9094,158,27,17.8,5,2024-12-10
9095,103,17,12.61,10,2024-12-27
9096,189,29,9.24,7,2024-06-17
9097,190,27,18.93,4,2024-03-10
9098,109,31,10.14,5,2024-09-24
9099,117,27,17.92,10,2024-11-15
9100,190,8,1.56,22,2024-06-07
9101,89,5,24.63,1,2024-05-04
9102,36,28,30.33,5,2024-08-11
9103,159,100,6.2,2,2024-05-10
9104,7,28,32.09,1,2024-07-17
9105,92,56,13.34,6,2024-10-05
9106,133,69,37.08,15,2024-03-10
9107,168,60,25.23,27,2024-02-22
9108,24,53,25.9,1,2024-01-14
9109,135,29,10.46,10,2024-01-19
9110,167,81,7.48,3,2024-11-26
9111,108,56,12.92,3,2024-12-26
9112,17,20,13.8,17,2024-09-09
9113,20,14,10.49,8,2024-07-24
9114,109,69,38.13,2,2024-07-18
9115,53,92,21.39,11,2024-05-18
9116,128,27,18.38,28,2024-09-18
9117,137,6,10.82,6,2024-02-07
9118,9,9,11.37,4,2024-01-12
9119,154,54,14.43,2,2024-03-10
9120,13,79,15.63,7,2024-01-01
9121,100,27,18.91,1,2024-01-30
9122,45,83,15.57,3,2024-01-28
9123,105,28,29.72,7,2024-11-16
9124,122,71,13.89,4,2024-04-22
9125,105,84,13.67,6,2024-01-28
9126,69,22,43,18,2024-01-10
9127,40,29,10.96,21,2024-06-05
9128,132,66,5.73,24,2024-04-23
9129,133,29,10.61,7,2024-10-08
9130,162,27,17.57,4,2024-11-17
9131,105,63,7.29,2,2024-10-01
9132,70,60,28.29,7,2024-11-25
9133,5,56,14.09,26,2024-08-18
9134,162,83,15.67,5,2024-11-17
9135,187,7,11.03,5,2024-02-18
9136,105,63,7.17,17,2024-12-15
9137,188,63,6.9,1,2024-08-03
9138,52,14,11.52,10,2024-02-01
9139,158,47,10.19,12,2024-09-22
9140,100,29,11.6,2,2024-01-11
9141,45,56,13.17,4,2024-05-14
9142,61,40,19.55,4,2024-04-06
9143,10,63,6.86,21,2024-07-09
9144,158,75,26.24,4,2024-07-10
9145,159,28,32.61,3,2024-08-25
9146,77,9,10.53,30,2024-05-13
9147,189,62,17.67,9,2024-02-24
9148,98,9,11.36,6,2024-09-30
9149,95,21,16.01,9,2024-03-28
9150,151,9,11.34,3,2024-03-18
9151,104,76,11.4,4,2024-12-11
9152,4,58,12.22,4,2024-06-29
9153,104,9,12.05,2,2024-08-02
9154,197,56,13.55,4,2024-12-24
9155,190,29,11.04,19,2024-06-26
9156,48,27,17.88,27,2024-12-24
9157,67,27,15.51,19,2024-07-07
9158,182,52,13.29,12,2024-02-23
9159,162,59,6.01,11,2024-08-21
9160,27,53,29.41,15,2024-03-01
9161,29,88,9.8,1,2024-03-27
9162,113,9,12.03,27,2024-01-01
9163,170,7,11.8,5,2024-08-11
9164,158,20,14.67,5,2024-05-08
9165,193,52,14.05,9,2024-09-21
9166,117,45,5.87,2,2024-06-07
9167,137,29,10.51,1,2024-05-31
9168,137,97,14.44,7,2024-10-20
9169,200,24,23.91,2,2024-05-30
9170,45,98,6.35,4,2024-02-08
9171,122,81,8.11,6,2024-09-01
9172,167,82,18.25,13,2024-02-16
9173,26,11,8.35,3,2024-01-18
9174,32,63,7.44,4,2024-07-27
9175,190,63,7.3,9,2024-10-25
9176,130,82,17.58,4,2024-12-07
9177,122,63,7.63,9,2024-06-15
9178,162,4,10.43,24,2024-08-09
9179,193,27,18.97,1,2024-08-14
9180,145,1,6.12,7,2024-02-05
9181,141,56,13.68,5,2024-12-04
9182,105,29,10.85,3,2024-05-16
9183,20,63,6.93,5,2024-05-11
9184,115,29,11.23,3,2024-09-18
9185,160,66,6.98,2,2024-12-23
9186,105,84,15.37,6,2024-05-11
9187,147,29,11.08,23,2024-05-08
9188,20,29,11.36,10,2024-08-29
9189,45,61,28.14,3,2024-05-08
9190,55,56,13.21,5,2024-09-21
9191,187,71,12.79,10,2024-06-01
9192,109,68,6.74,3,2024-12-17
9193,133,66,7.26,23,2024-03-08
9194,105,32,11.27,16,2024-08-31
9195,135,19,25.61,1,2024-08-12
9196,109,63,7.41,8,2024-03-10
9197,193,99,5.01,15,2024-09-14
9198,96,69,38.87,2,2024-10-06
9199,105,48,6.78,30,2024-09-04
9200,134,29,9.36,10,2024-10-25
9201,109,94,12.71,25,2024-08-02
9202,192,49,22.15,3,2024-03-03
9203,142,81,7.64,7,2024-08-06
9204,150,29,10.91,20,2024-07-11
9205,44,85,28.04,3,2024-07-26
9206,200,27,17.24,6,2024-06-08
9207,162,56,13.67,6,2024-10-29
9208,92,12,8.38,5,2024-03-16
9209,103,63,7.58,14,2024-12-04
9210,9,56,11.27,4,2024-10-07
9211,62,20,11.79,5,2024-01-05
9212,84,63,7.55,10,2024-03-08
9213,150,9,9.97,10,2024-11-08
9214,125,17,12.65,18,2024-08-07
9215,109,31,10.15,10,2024-09-29
9216,145,14,11.38,5,2024-10-18
9217,197,27,19.07,14,2024-08-08
9218,116,29,10.68,1,2024-08-03
9219,200,43,7.45,2,2024-07-07
9220,115,27,17.68,3,2024-05-11
9221,108,28,31.91,1,2024-12-22
9222,137,64,12.18,2,2024-12-29
9223,183,29,10.54,17,2024-10-09
9224,77,37,28.68,2,2024-01-30
9225,100,63,7.17,4,2024-08-11
9226,17,28,32.25,6,2024-11-26
9227,112,29,11.4,5,2024-11-15
9228,124,71,15.06,10,2024-01-16
9229,154,85,28.23,2,2024-01-30
9230,100,20,13.97,2,2024-03-11
9231,100,46,19,2,2024-08-16
9232,15,28,31.21,4,2024-02-11
9233,185,29,11.34,6,2024-06-16
9234,45,70,11.1,30,2024-07-01
9235,190,10,4.39,13,2024-05-21
9236,93,71,14,8,2024-08-16
9237,158,91,6.44,3,2024-01-08
9238,200,51,10.74,21,2024-06-12
9239,77,56,13.71,5,2024-03-09
9240,100,9,11.14,3,2024-03-15
9241,140,76,11.76,28,2024-06-15
9242,3,34,22.73,9,2024-03-01
9243,182,39,10.66,24,2024-09-01
9244,111,28,30,7,2024-09-09
9245,35,63,7.54,8,2024-05-17
9246,73,44,9.91,17,2024-06-29
9247,87,27,18.42,4,2024-04-13
9248,126,28,30.22,4,2024-06-23
9249,77,90,64.77,1,2024-10-12
9250,192,63,7.23,5,2024-10-31
9251,47,27,18.59,10,2024-02-15
9252,110,27,17.83,3,2024-02-01
9253,41,29,10.46,9,2024-12-03
9254,190,66,7.21,3,2024-06-26
9255,126,13,21.39,11,2024-10-07
9256,158,23,7.08,5,2024-04-07
9257,105,63,7.11,4,2024-09-08
9258,105,9,11.7,12,2024-06-04
9259,166,62,17.25,4,2024-09-07
9260,1,21,14.18,27,2024-08-11
9261,150,64,11.81,8,2024-09-10
9262,109,56,12.85,10,2024-10-04
9263,198,28,32.05,1,2024-02-05
9264,193,88,10.39,5,2024-03-20
9265,177,45,6.73,3,2024-10-26
9266,159,32,11.27,6,2024-08-29
9267,105,73,18.52,5,2024-02-08
9268,101,50,58.36,4,2024-11-15
9269,5,28,32.26,2,2024-11-08
9270,109,68,7.98,7,2024-04-27
9271,20,21,15.98,10,2024-08-19
9272,185,99,5.15,4,2024-08-11
9273,162,41,6.42,6,2024-07-06
9274,109,19,28.48,3,2024-04-02
9275,193,56,12.96,6,2024-09-12
9276,188,63,7.31,1,2024-12-14
9277,27,28,32.24,2,2024-04-09
9278,153,74,16.65,2,2024-11-03
9279,200,52,12.81,3,2024-10-19
9280,97,72,8.73,21,2024-02-10
9281,74,3,12.46,1,2024-06-03
9282,55,77,32.42,2,2024-05-29
9283,17,27,17.75,1,2024-10-24
9284,89,60,24.77,10,2024-11-04
9285,164,57,17.76,5,2024-07-23
9286,64,93,55.26,8,2024-11-20
9287,190,68,7.46,4,2024-04-25
9288,98,29,11.47,16,2024-04-10
9289,155,23,6.41,9,2024-10-06
9290,137,27,17.48,4,2024-08-24
9291,157,82,17.18,4,2024-04-14
9292,110,63,6.11,7,2024-11-08
9293,160,9,10.48,3,2024-11-24
9294,133,56,12.89,12,2024-02-07
9295,20,29,10.77,21,2024-10-15
9296,69,63,7.54,5,2024-10-31
9297,143,7,12.75,5,2024-07-08
9298,133,29,11.04,4,2024-11-26
9299,193,82,17.46,5,2024-10-01
9300,133,29,10.79,2,2024-01-01
9301,170,29,10.99,12,2024-11-12
9302,158,9,11.29,2,2024-03-05
9303,165,60,28.76,1,2024-01-15
9304,109,63,6.99,6,2024-07-20
9305,109,78,8.36,10,2024-03-25
9306,77,9,12.17,4,2024-01-02
9307,39,1,5.87,3,2024-12-22
9308,75,58,11.74,13,2024-02-10
9309,193,27,14.53,12,2024-05-04
9310,75,28,31.75,6,2024-10-27
9311,45,29,11.22,5,2024-08-27
9312,176,66,6.85,29,2024-01-15
9313,100,26,15.65,8,2024-06-13
9314,112,44,9.86,16,2024-02-01
9315,191,29,11.37,6,2024-06-29
9316,169,97,13.49,4,2024-10-06
9317,162,85,23.76,26,2024-02-09
9318,137,77,33.36,3,2024-02-08
9319,137,92,22.64,6,2024-07-16
9320,133,67,4.96,11,2024-05-10
9321,38,15,8.55,8,2024-05-14
9322,41,19,26.05,2,2024-03-18
9323,39,28,27.1,29,2024-12-20
9324,105,44,8.94,25,2024-10-28
9325,133,77,32.82,2,2024-08-29
9326,182,29,11.57,9,2024-03-15
9327,21,27,18.13,2,2024-07-06
9328,190,5,27.8,2,2024-04-14
9329,126,28,32.83,9,2024-11-25
9330,10,9,11.36,5,2024-07-19
9331,159,24,24.22,4,2024-03-12
9332,2,29,8.89,21,2024-02-01
9333,153,99,4.9,3,2024-05-13
9334,105,35,9.72,2,2024-07-31
9335,127,27,17.71,3,2024-11-17
9336,165,52,13.33,1,2024-11-03
9337,188,13,20.74,8,2024-11-10
9338,76,9,11.27,7,2024-04-24
9339,190,56,13.03,5,2024-10-03
9340,167,76,13.94,6,2024-10-26
9341,137,29,11.2,17,2024-01-19
9342,109,95,33.95,15,2024-10-31
9343,61,25,25.08,1,2024-10-23
9344,200,9,11.35,3,2024-05-17
9345,140,33,30.47,1,2024-03-25
9346,195,18,5.05,19,2024-07-27
9347,173,9,11.97,3,2024-06-25
9348,67,51,10.26,2,2024-06-04
9349,4,2,8.14,20,2024-05-18
9350,45,29,9.86,6,2024-11-15
9351,77,9,11.55,2,2024-07-19
9352,26,9,9.67,27,2024-06-27
9353,100,56,13.25,23,2024-03-15
9354,78,26,16.32,9,2024-04-21
9355,169,69,37.16,4,2024-05-15
9356,19,56,13.79,6,2024-12-23
9357,137,56,13.49,4,2024-02-05
9358,13,38,3.75,12,2024-03-29
9359,159,29,9.88,3,2024-07-31
9360,137,32,12.91,11,2024-12-16
9361,182,63,6.91,21,2024-04-24
9362,196,83,17.02,29,2024-04-18
9363,158,28,29.07,6,2024-04-16
9364,56,9,12.35,21,2024-05-12
9365,45,80,13.11,3,2024-08-05
9366,103,57,18.05,1,2024-02-28
9367,105,94,11.99,4,2024-10-01
9368,153,34,21.69,13,2024-06-27
9369,102,5,27.2,5,2024-08-28
9370,137,89,14.19,4,2024-11-03
9371,77,77,32.19,1,2024-11-21
9372,158,27,17.24,2,2024-10-18
9373,28,2,8.37,7,2024-11-04
9374,100,96,6.8,9,2024-12-17
9375,176,56,13.39,15,2024-11-01
9376,77,45,6.01,24,2024-11-10
9377,162,10,4.73,5,2024-02-09
9378,81,63,6.82,21,2024-01-28
9379,91,74,18.12,14,2024-07-24
9380,154,28,25.74,16,2024-12-17
9381,200,6,9.85,1,2024-05-15
9382,196,27,17.36,9,2024-10-20
9383,190,9,12.02,3,2024-12-21
9384,190,29,11.07,6,2024-10-23
9385,52,27,18.78,1,2024-06-04
9386,122,28,27.65,10,2024-08-09
9387,145,29,9.49,6,2024-11-26
9388,133,28,29.81,4,2024-12-12
9389,62,78,8.06,7,2024-05-15
9390,159,36,14.33,30,2024-07-24
9391,45,2,7.84,17,2024-07-30
9392,127,81,7.76,10,2024-03-28
9393,124,25,24.5,3,2024-11-23
9394,190,44,9.07,16,2024-11-18
9395,193,9,11.82,5,2024-10-31
9396,18,32,12.54,5,2024-11-12
9397,122,29,10.77,24,2024-12-06
9398,200,100,6.29,8,2024-05-06
9399,137,21,16.9,5,2024-01-23
9400,110,64,11.39,7,2024-04-05
9401,200,29,10.57,10,2024-12-20
9402,23,67,4.63,8,2024-04-19
9403,44,29,10.15,10,2024-11-22
9404,19,29,10.28,3,2024-11-15
9405,77,63,6.34,7,2024-01-10
9406,20,73,19.33,9,2024-05-17
9407,45,95,35.9,4,2024-10-20
9408,158,43,6.84,11,2024-06-17
9409,158,29,11.46,25,2024-02-21
9410,80,39,10.63,1,2024-01-15
9411,200,5,25.92,8,2024-05-12
9412,1,63,7.59,2,2024-10-26
9413,55,59,6.04,9,2024-11-05
9414,100,83,15.79,1,2024-05-03
9415,44,27,18.63,1,2024-12-20
9416,110,56,10.93,5,2024-05-28
9417,99,9,11.35,3,2024-09-07
9418,158,27,17.34,13,2024-07-28
9419,187,37,32.58,1,2024-01-11
9420,96,11,8.49,4,2024-10-14
9421,109,56,12.7,3,2024-04-27
9422,33,29,10.98,22,2024-05-30
9423,4,63,7.53,5,2024-09-25
9424,77,84,15.05,8,2024-09-02
9425,193,85,28.78,1,2024-02-28
9426,158,56,12.19,1,2024-03-17
9427,193,1,6.23,1,2024-05-19
9428,31,9,11.63,17,2024-07-19
9429,137,32,12.62,9,2024-09-06
9430,49,2,8.14,5,2024-04-25
9431,190,27,18.02,3,2024-01-25
9432,49,59,6.23,6,2024-02-26
9433,109,41,6.62,10,2024-06-03
9434,162,58,13.79,5,2024-03-15
9435,184,36,15.72,4,2024-09-13
9436,133,56,13.43,10,2024-05-22
9437,100,63,6.9,18,2024-02-17
9438,77,51,10.85,9,2024-03-03
9439,150,20,14.52,2,2024-07-07
9440,123,63,7.27,7,2024-12-22
9441,53,85,28.24,7,2024-05-06
9442,99,55,7.37,10,2024-10-17
9443,136,63,7.17,3,2024-08-03
9444,95,9,12.2,26,2024-11-01
9445,157,9,11.11,12,2024-04-23
9446,122,63,6.53,7,2024-06-03
9447,193,9,11.11,7,2024-01-30
9448,15,60,28.49,8,2024-06-11
9449,111,19,27.3,5,2024-06-14
9450,109,13,20.01,16,2024-11-29
9451,100,27,18.56,2,2024-05-22
9452,168,63,5.88,6,2024-07-21
9453,100,55,7.14,10,2024-08-25
9454,193,8,1.48,3,2024-07-18
9455,200,58,13.88,2,2024-02-09
9456,180,63,6.07,8,2024-03-23
9457,159,11,8.01,6,2024-02-13
9458,77,29,9.98,4,2024-12-25
9459,182,9,11.52,1,2024-02-24
9460,156,68,8.04,1,2024-04-09
9461,158,9,12.2,5,2024-01-06
9462,162,90,60.65,4,2024-06-01
9463,30,9,10.7,17,2024-05-11
9464,30,21,16.5,10,2024-06-30
9465,190,2,7.86,18,2024-05-04
9466,95,29,9.5,17,2024-04-29
9467,123,29,9.62,15,2024-10-24
9468,62,52,14.04,10,2024-09-03
9469,77,9,11.45,1,2024-08-18
9470,162,63,6.02,4,2024-05-24
9471,67,29,11.45,15,2024-07-20
9472,146,56,13.3,10,2024-02-05
9473,180,6,11.25,7,2024-01-31
9474,100,33,30.16,6,2024-01-29
9475,182,27,18.34,23,2024-11-24
9476,22,41,6.73,3,2024-07-30
9477,20,1,6.12,1,2024-12-22
9478,60,29,9.69,9,2024-09-19
9479,159,56,13.3,2,2024-08-04
9480,188,73,16.04,18,2024-12-16
9481,6,41,6.23,16,2024-01-25
9482,77,80,14.77,7,2024-06-30
9483,200,95,35.63,4,2024-03-06
9484,57,28,30.8,1,2024-01-23
9485,182,70,10.58,15,2024-08-12
9486,84,58,13.17,2,2024-03-31
9487,189,54,13.45,9,2024-04-07
9488,2,26,14.2,7,2024-10-03
9489,137,9,9.64,1,2024-12-14
9490,12,67,4.91,7,2024-07-19
9491,105,9,11.08,4,2024-02-03
9492,200,27,18.69,2,2024-07-07
9493,11,9,11.27,7,2024-04-17
9494,171,99,4.79,24,2024-07-03
9495,148,27,16.14,28,2024-10-26
9496,162,85,28.93,2,2024-04-29
9497,137,9,10.63,14,2024-05-09
9498,168,8,1.42,9,2024-02-17
9499,37,63,7.31,2,2024-11-16
9500,77,8,1.44,5,2024-02-19
9501,161,27,17.84,1,2024-11-02
9502,162,25,25.39,6,2024-08-26
9503,50,9,11.68,16,2024-09-28
9504,76,12,8.67,2,2024-05-27
9505,133,63,6.99,6,2024-03-23
9506,162,26,15.54,4,2024-09-04
9507,75,63,7.48,1,2024-10-08
9508,32,17,12.53,6,2024-10-17
9509,44,28,26.53,5,2024-05-13
9510,200,100,5.95,10,2024-07-01
9511,137,27,18.51,7,2024-01-15
9512,149,33,28.93,2,2024-07-21
9513,9,56,11.24,10,2024-02-05
9514,109,26,16.29,9,2024-06-20
9515,105,63,6.96,4,2024-10-26
9516,61,56,12.89,19,2024-11-24
9517,192,63,6.52,12,2024-11-28
9518,149,14,10.89,7,2024-10-11
9519,105,78,7.89,3,2024-12-25
9520,162,9,11.22,2,2024-09-20
9521,183,56,13.83,1,2024-11-02
9522,118,46,18.69,4,2024-04-10
9523,87,63,6.95,2,2024-06-16
9524,137,56,13.61,3,2024-07-01
9525,106,26,15.85,3,2024-12-07
9526,137,28,30.96,16,2024-06-13
9527,31,54,12.86,2,2024-09-21
9528,47,50,61.2,4,2024-06-10
9529,162,77,31.2,30,2024-11-14
9530,49,60,30.25,9,2024-06-18
9531,6,36,14.45,18,2024-01-17
9532,158,27,19.06,6,2024-01-23
9533,133,6,11.75,29,2024-03-12
9534,162,46,19.35,7,2024-08-30
9535,198,60,29.12,10,2024-07-29
9536,159,32,12.57,2,2024-01-21
9537,81,28,30.19,5,2024-11-27
9538,100,18,4.71,6,2024-04-05
9539,109,93,64.99,16,2024-12-03
9540,199,12,8.66,3,2024-06-24
9541,5,63,7.18,7,2024-05-21
9542,88,29,10.36,9,2024-05-12
9543,195,63,7.27,7,2024-05-12
9544,152,56,11.97,5,2024-11-14
9545,193,63,6.94,3,2024-01-31
9546,153,85,25.52,24,2024-09-15
9547,15,5,28.81,9,2024-12-18
9548,134,64,12.08,4,2024-04-27
9549,50,16,11.83,3,2024-10-27
9550,85,70,10.93,4,2024-09-19
9551,72,10,4.8,8,2024-02-16
9552,154,77,33.11,6,2024-04-07
9553,173,56,13.8,18,2024-06-10
9554,45,32,12.62,12,2024-11-30
9555,45,16,12.39,15,2024-03-19
9556,131,56,11.88,5,2024-12-25
9557,77,93,66.85,5,2024-03-16
9558,118,26,15.29,10,2024-10-25
9559,20,52,14.01,6,2024-03-10
9560,77,65,2.78,17,2024-01-20
9561,158,56,12.91,1,2024-01-07
9562,105,9,11.18,5,2024-02-04
9563,77,2,7.82,1,2024-12-06
9564,193,80,15.54,1,2024-11-26
9565,56,56,13.19,9,2024-04-05
9566,155,29,11.6,3,2024-11-10
9567,48,5,28.52,12,2024-07-27
9568,109,30,6.98,29,2024-04-19
9569,137,28,24.92,30,2024-01-25
9570,103,70,11.14,1,2024-09-17
9571,196,65,2.77,2,2024-12-08
9572,193,96,5.82,4,2024-07-04
9573,177,32,12.97,3,2024-01-17
9574,51,27,17.09,15,2024-02-15
9575,110,63,7.45,3,2024-02-13
9576,4,5,29.55,4,2024-09-06
9577,170,27,19.04,2,2024-02-11
9578,200,11,7.76,11,2024-08-17
9579,200,62,14.44,29,2024-06-11
9580,99,4,11.57,4,2024-03-09
9581,50,28,27.48,5,2024-03-26
9582,144,95,36.84,7,2024-06-14
9583,198,28,30.57,5,2024-05-15
9584,193,29,10.61,3,2024-03-04
9585,141,28,31.93,1,2024-01-04
9586,101,29,10.55,6,2024-10-13
9587,159,93,61.38,7,2024-03-01
9588,95,24,22.87,2,2024-11-13
9589,77,56,13.26,1,2024-12-16
9590,133,29,10.71,10,2024-09-11
9591,121,63,7.5,7,2024-01-02
9592,175,51,10.29,3,2024-10-30
9593,105,28,31.75,8,2024-02-24
9594,58,63,7.63,28,2024-04-14
9595,186,56,13.51,15,2024-11-03
9596,190,78,7.89,4,2024-03-10
9597,169,14,11.46,2,2024-12-11
9598,109,2,7.56,13,2024-10-08
9599,154,9,11.25,27,2024-11-18
9600,200,28,32.07,15,2024-08-12
9601,174,28,31.17,5,2024-02-01
9602,69,29,10.45,23,2024-10-31
9603,162,46,19.2,2,2024-02-14
9604,100,14,10.71,4,2024-09-29
9605,196,61,28.76,4,2024-05-04
9606,41,87,16.66,20,2024-02-15
9607,183,9,11.3,20,2024-03-30
9608,95,63,7.3,18,2024-02-15
9609,164,36,15.29,2,2024-10-09
9610,22,9,12.2,4,2024-04-24
9611,91,56,11.73,16,2024-05-14
9612,162,27,18.12,3,2024-11-26
9613,158,40,17.07,4,2024-08-24
9614,34,6,10.77,13,2024-05-02
9615,20,9,11.29,12,2024-11-29
9616,20,28,32.16,4,2024-07-10
9617,100,9,12.21,26,2024-06-21
9618,158,13,21.43,3,2024-10-23
9619,172,29,10.69,4,2024-02-17
9620,159,28,31.22,14,2024-11-22
9621,77,72,9.18,28,2024-07-12
9622,105,9,11.4,2,2024-05-27
9623,159,78,7.56,1,2024-08-10
9624,98,68,6.79,6,2024-06-11
9625,103,52,13.69,12,2024-11-25
9626,102,27,15.37,1,2024-03-19
9627,193,9,11.6,4,2024-10-23
9628,109,56,13.57,5,2024-05-25
9629,20,46,18.67,1,2024-06-23
9630,190,6,10.4,7,2024-06-28
