shipment_id,sales_id,product_id,quantity_sold,date
8138,9070,44,9,2024-12-05
8139,9072,63,4,2024-04-20
8140,9073,67,7,2024-03-07
8141,9074,76,1,2024-09-22
8142,9076,48,20,2024-05-29
8143,9077,23,3,2024-09-24
8144,9078,29,2,2024-08-14
8145,9079,17,28,2024-03-17
8146,9080,29,2,2024-02-27
8147,9081,100,13,2024-03-05
8148,9082,9,1,2024-12-06
8149,9083,92,5,2024-12-07
8150,9084,27,1,2024-03-23
8151,9085,56,1,2024-10-24
8152,9086,49,2,2024-02-10
8153,9087,23,4,2024-09-18
8154,9089,9,2,2024-11-22
8155,9090,55,4,2024-11-22
8156,9092,40,5,2024-08-11
8157,9093,59,6,2024-03-04
8158,9094,27,5,2024-12-15
8159,9095,17,10,2024-12-29
8160,9096,29,7,2024-06-24
8161,9097,27,4,2024-03-17
8162,9098,31,5,2024-09-27
8163,9099,27,10,2024-11-17
8164,9100,8,22,2024-06-19
8165,9101,5,1,2024-05-06
8166,9102,28,4,2024-08-18
8167,9103,100,2,2024-05-13
8168,9104,28,1,2024-07-24
8169,9105,56,6,2024-10-13
8170,9106,69,15,2024-03-11
8171,9107,60,27,2024-02-22
8172,9108,53,1,2024-01-15
8173,9110,81,3,2024-11-27
8174,9111,56,3,2024-12-27
8175,9112,20,17,2024-09-15
8176,9113,14,8,2024-07-25
8177,9114,69,2,2024-07-31
8178,9115,92,11,2024-05-19
8179,9116,27,28,2024-09-21
8180,9117,6,6,2024-02-20
8181,9118,9,4,2024-01-16
8182,9119,54,2,2024-03-12
8183,9120,79,7,2024-01-03
8184,9121,27,1,2024-01-30
8185,9122,83,3,2024-01-28
8186,9123,28,7,2024-11-19
8187,9124,71,4,2024-04-29
8188,9125,84,6,2024-01-29
8189,9126,22,18,2024-01-12
8190,9127,29,21,2024-06-05
8191,9129,29,7,2024-10-15
8192,9130,27,4,2024-11-17
8193,9132,60,7,2024-11-26
8194,9133,56,26,2024-08-21
8195,9134,83,5,2024-11-21
8196,9135,7,5,2024-02-23
8197,9136,63,17,2024-12-18
8198,9137,63,1,2024-08-10
8199,9138,14,10,2024-02-06
8200,9139,47,12,2024-09-23
8201,9140,29,2,2024-01-13
8202,9142,40,4,2024-04-06
8203,9143,63,24,2024-07-09
8204,9144,75,4,2024-07-15
8205,9145,28,3,2024-08-25
8206,9146,9,30,2024-05-15
8207,9147,62,9,2024-02-25
8208,9149,21,9,2024-04-03
8209,9150,9,3,2024-03-19
8210,9151,76,4,2024-12-15
8211,9152,58,4,2024-07-05
8212,9153,9,2,2024-08-05
8213,9154,56,4,2024-12-27
8214,9155,29,19,2024-06-27
8215,9157,27,19,2024-07-11
8216,9158,52,12,2024-02-24
8217,9159,59,9,2024-09-01
8218,9160,53,15,2024-03-02
8219,9161,88,1,2024-04-14
8220,9162,9,27,2024-01-01
8221,9163,7,5,2024-08-11
8222,9165,52,9,2024-09-23
8223,9168,97,10,2024-10-23
8224,9169,24,2,2024-05-30
8225,9171,81,6,2024-09-04
8226,9172,82,13,2024-02-21
8227,9173,11,3,2024-01-19
8228,9174,63,4,2024-07-28
8229,9175,63,9,2024-11-01
8230,9177,63,9,2024-06-20
8231,9178,4,24,2024-08-11
8232,9179,27,1,2024-08-15
8233,9180,1,7,2024-02-06
8234,9181,56,5,2024-12-06
8235,9182,29,3,2024-06-01
8236,9183,63,5,2024-05-20
8237,9184,29,3,2024-09-22
8238,9185,66,2,2024-12-27
8239,9186,84,6,2024-05-12
8240,9187,29,23,2024-05-08
8241,9188,29,10,2024-08-29
8242,9189,61,3,2024-05-10
8243,9191,71,10,2024-06-04
8244,9192,68,3,2024-12-17
8245,9193,66,25,2024-03-17
8246,9194,32,16,2024-09-01
8247,9195,19,1,2024-08-14
8248,9196,63,8,2024-03-14
8249,9197,99,15,2024-09-14
8250,9198,69,2,2024-10-07
8251,9199,48,30,2024-09-04
8252,9200,29,10,2024-10-26
8253,9201,94,25,2024-08-07
8254,9202,49,3,2024-03-06
8255,9203,81,7,2024-08-06
8256,9204,29,20,2024-07-12
8257,9205,85,3,2024-07-26
8258,9206,27,6,2024-06-09
8259,9207,56,6,2024-10-31
8260,9208,12,5,2024-03-18
8261,9209,63,14,2024-12-08
8262,9211,20,5,2024-01-06
8263,9212,63,10,2024-03-08
8264,9213,9,10,2024-11-11
8265,9214,17,18,2024-08-10
8266,9215,31,10,2024-10-01
8267,9216,14,5,2024-10-19
8268,9217,27,14,2024-08-09
8269,9219,43,2,2024-07-28
8270,9220,27,1,2024-05-21
8271,9221,28,1,2024-12-24
8272,9222,64,2,2025-01-03
8273,9223,29,17,2024-10-10
8274,9224,37,2,2024-02-01
8275,9226,28,6,2024-12-05
8276,9227,29,5,2024-11-17
8277,9228,71,10,2024-01-16
8278,9229,85,2,2024-02-01
8279,9230,20,2,2024-03-22
8280,9231,46,2,2024-08-16
8281,9232,28,4,2024-02-11
8282,9233,29,6,2024-06-16
8283,9234,70,30,2024-07-07
8284,9235,10,13,2024-05-29
8285,9236,71,8,2024-08-18
8286,9238,51,21,2024-06-20
8287,9239,56,5,2024-03-12
8288,9240,9,3,2024-03-20
8289,9242,34,9,2024-03-04
8290,9243,39,24,2024-09-02
8291,9245,63,6,2024-05-19
8292,9246,44,17,2024-06-29
8293,9247,27,4,2024-04-16
8294,9248,28,4,2024-06-24
8295,9249,90,1,2024-10-12
8296,9250,63,5,2024-11-01
8297,9252,27,3,2024-02-15
8298,9254,66,3,2024-06-26
8299,9256,23,5,2024-04-08
8300,9257,63,4,2024-09-22
8301,9259,62,4,2024-09-09
8302,9262,56,10,2024-10-04
8303,9263,28,1,2024-02-06
8304,9264,88,5,2024-03-21
8305,9265,45,3,2024-10-26
8306,9267,73,8,2024-02-08
8307,9268,50,4,2024-11-16
8308,9269,28,2,2024-11-27
8309,9270,68,7,2024-05-04
8310,9271,21,10,2024-08-19
8311,9272,99,4,2024-08-12
8312,9273,41,6,2024-07-07
8313,9275,56,6,2024-09-16
8314,9276,63,1,2024-12-24
8315,9277,28,2,2024-04-14
8316,9280,72,21,2024-02-18
8317,9281,3,1,2024-06-03
8318,9282,77,2,2024-06-03
8319,9283,27,1,2024-10-24
8320,9284,60,10,2024-11-06
8321,9285,57,5,2024-07-23
8322,9286,93,8,2024-11-22
8323,9287,68,4,2024-04-25
8324,9288,29,16,2024-04-14
8325,9289,23,9,2024-10-06
8326,9290,27,4,2024-08-31
8327,9291,82,1,2024-04-17
8328,9293,9,3,2024-11-25
8329,9294,56,12,2024-02-07
8330,9295,29,21,2024-10-16
8331,9296,63,5,2024-11-03
8332,9299,82,5,2024-10-14
8333,9300,29,2,2024-01-01
8334,9301,29,12,2024-11-25
8335,9302,9,2,2024-03-07
8336,9303,60,1,2024-01-20
8337,9304,63,6,2024-07-23
8338,9305,78,10,2024-03-28
8339,9306,9,4,2024-01-07
8340,9307,1,3,2024-12-23
8341,9308,58,13,2024-02-13
8342,9309,27,12,2024-05-07
8343,9310,28,6,2024-10-27
8344,9312,66,29,2024-01-24
8345,9313,26,8,2024-06-16
8346,9315,29,6,2024-06-30
8347,9316,97,4,2024-10-07
8348,9317,85,26,2024-02-13
8349,9318,77,3,2024-02-09
8350,9319,92,6,2024-07-19
8351,9320,67,11,2024-05-17
8352,9321,15,8,2024-05-17
8353,9322,19,2,2024-04-05
8354,9323,28,29,2024-12-30
8355,9324,44,25,2024-10-29
8356,9325,77,2,2024-08-31
8357,9326,29,9,2024-03-18
8358,9327,27,2,2024-07-11
8359,9328,5,2,2024-04-17
8360,9329,28,9,2024-11-26
8361,9330,9,5,2024-07-23
8362,9331,24,4,2024-03-13
8363,9332,29,21,2024-02-03
8364,9333,99,3,2024-05-13
8365,9334,35,2,2024-08-02
8366,9335,27,3,2024-11-18
8367,9337,13,8,2024-11-12
8368,9338,9,7,2024-04-25
8369,9339,56,5,2024-10-08
8370,9340,76,4,2024-10-29
8371,9341,29,17,2024-01-26
8372,9342,95,15,2024-11-05
8373,9343,25,1,2024-10-28
8374,9346,18,19,2024-08-01
8375,9347,9,3,2024-07-05
8376,9348,51,2,2024-06-08
8377,9349,2,20,2024-05-21
8378,9351,9,2,2024-07-20
8379,9352,9,27,2024-07-04
8380,9353,56,23,2024-03-25
8381,9355,69,4,2024-05-22
8382,9357,56,4,2024-02-06
8383,9358,38,12,2024-04-06
8384,9359,29,3,2024-08-01
8385,9360,32,11,2024-12-17
8386,9361,63,21,2024-04-26
8387,9362,83,29,2024-04-22
8388,9364,9,21,2024-05-14
8389,9365,80,3,2024-08-09
8390,9366,57,1,2024-02-28
8391,9367,94,4,2024-10-06
8392,9368,34,13,2024-06-27
8393,9369,5,5,2024-08-31
8394,9373,2,7,2024-11-07
8395,9374,96,9,2024-12-20
8396,9375,56,15,2024-11-03
8397,9376,45,21,2024-11-14
8398,9379,74,14,2024-07-27
8399,9380,28,16,2024-12-20
8400,9381,6,1,2024-05-17
8401,9382,27,9,2024-10-23
8402,9383,9,3,2024-12-22
8403,9385,27,1,2024-06-04
8404,9386,28,10,2024-08-12
8405,9387,29,6,2024-12-03
8406,9388,28,4,2024-12-12
8407,9389,78,7,2024-05-25
8408,9390,36,30,2024-07-25
8409,9391,2,17,2024-07-31
8410,9392,81,10,2024-03-28
8411,9393,25,3,2024-11-27
8412,9395,9,5,2024-11-02
8413,9398,100,8,2024-05-14
8414,9399,21,5,2024-01-23
8415,9400,64,7,2024-04-05
8416,9401,29,10,2024-12-20
8417,9402,67,8,2024-04-22
8418,9404,29,3,2024-11-15
8419,9405,63,7,2024-01-10
8420,9407,95,4,2024-10-21
8421,9408,43,11,2024-06-18
8422,9409,29,25,2024-02-28
8423,9410,39,1,2024-01-31
8424,9412,63,2,2024-10-28
8425,9413,59,9,2024-11-09
8426,9414,83,1,2024-05-05
8427,9415,27,1,2024-12-30
8428,9417,9,4,2024-09-09
8429,9418,27,13,2024-08-05
8430,9419,37,1,2024-01-13
8431,9420,11,4,2024-10-14
8432,9421,56,3,2024-04-28
8433,9422,29,22,2024-05-30
8434,9423,63,5,2024-09-25
8435,9424,84,8,2024-09-07
8436,9425,85,1,2024-03-02
8437,9426,56,1,2024-03-18
8438,9427,1,1,2024-05-19
8439,9428,9,17,2024-07-20
8440,9429,32,9,2024-09-07
8441,9430,2,5,2024-04-26
8442,9431,27,3,2024-01-30
8443,9432,59,6,2024-02-26
8444,9433,41,10,2024-06-13
8445,9434,58,5,2024-03-15
8446,9435,36,4,2024-09-13
8447,9436,56,10,2024-05-24
8448,9438,51,9,2024-03-03
8449,9440,63,7,2024-12-27
8450,9441,85,7,2024-05-08
8451,9442,55,10,2024-10-19
8452,9443,63,3,2024-08-14
8453,9444,9,26,2024-11-07
8454,9445,9,12,2024-04-24
8455,9446,63,7,2024-06-16
8456,9447,9,7,2024-02-02
8457,9448,60,8,2024-06-23
8458,9450,13,16,2024-11-30
8459,9451,27,2,2024-05-26
8460,9452,63,6,2024-07-26
8461,9453,55,10,2024-08-28
8462,9454,8,3,2024-07-22
8463,9455,58,2,2024-02-09
8464,9456,63,8,2024-03-23
8465,9457,11,6,2024-02-15
8466,9458,29,4,2024-12-31
8467,9459,9,1,2024-02-27
8468,9460,68,1,2024-04-12
8469,9461,9,5,2024-01-07
8470,9462,90,4,2024-06-10
8471,9463,9,17,2024-05-13
8472,9464,21,10,2024-07-01
8473,9466,29,17,2024-05-02
8474,9467,29,15,2024-11-09
8475,9468,52,10,2024-09-04
8476,9469,9,1,2024-08-21
8477,9470,63,4,2024-05-25
8478,9471,29,15,2024-07-25
8479,9472,56,10,2024-02-08
8480,9475,27,23,2024-11-25
8481,9476,41,3,2024-08-06
8482,9477,1,1,2024-12-29
8483,9478,29,9,2024-09-22
8484,9479,56,2,2024-08-07
8485,9480,73,18,2024-12-22
8486,9481,41,16,2024-01-26
8487,9482,80,7,2024-07-03
8488,9483,95,4,2024-03-16
8489,9484,28,1,2024-01-25
8490,9485,70,15,2024-08-13
8491,9486,58,2,2024-04-01
8492,9487,54,9,2024-04-09
8493,9488,26,7,2024-10-05
8494,9489,9,1,2024-12-15
8495,9490,67,7,2024-07-22
8496,9491,9,4,2024-02-05
8497,9492,27,2,2024-07-15
8498,9494,99,24,2024-07-08
8499,9495,27,28,2024-10-30
8500,9497,9,14,2024-05-12
8501,9498,8,9,2024-02-20
8502,9499,63,2,2024-11-18
8503,9501,27,1,2024-11-10
8504,9502,25,6,2024-09-04
8505,9503,9,16,2024-10-05
8506,9504,12,2,2024-06-03
8507,9505,63,6,2024-03-26
8508,9506,26,4,2024-09-04
8509,9507,63,1,2024-10-12
8510,9510,100,10,2024-07-02
8511,9511,27,7,2024-01-15
8512,9512,33,2,2024-07-21
8513,9513,56,10,2024-02-06
8514,9514,26,9,2024-07-03
8515,9515,63,4,2024-10-27
8516,9516,56,19,2024-12-13
8517,9517,63,12,2024-12-03
8518,9518,14,7,2024-10-26
8519,9519,78,3,2025-01-04
8520,9520,9,2,2024-09-24
8521,9521,56,1,2024-11-03
8522,9522,46,4,2024-04-11
8523,9523,63,2,2024-06-16
8524,9524,56,3,2024-07-06
8525,9525,26,3,2024-12-08
8526,9526,28,16,2024-06-14
8527,9527,54,2,2024-10-11
8528,9528,50,4,2024-06-13
8529,9529,77,30,2024-11-21
8530,9530,60,9,2024-06-19
8531,9531,36,18,2024-01-20
8532,9532,27,6,2024-01-27
8533,9533,6,29,2024-03-22
8534,9534,46,7,2024-08-31
8535,9535,60,10,2024-07-31
8536,9536,32,2,2024-01-25
8537,9537,28,5,2024-11-28
8538,9538,18,6,2024-04-07
8539,9539,93,16,2024-12-08
8540,9540,12,3,2024-06-24
8541,9541,63,7,2024-05-22
8542,9542,29,9,2024-05-14
8543,9543,63,7,2024-05-13
8544,9544,56,5,2024-11-17
8545,9545,63,3,2024-02-01
8546,9546,85,24,2024-09-23
8547,9547,5,9,2025-01-01
8548,9548,64,4,2024-05-06
8549,9549,16,3,2024-10-30
8550,9550,70,4,2024-09-28
8551,9551,10,8,2024-02-16
8552,9552,77,6,2024-04-10
8553,9553,56,18,2024-06-10
8554,9554,32,12,2024-12-08
8555,9555,16,15,2024-03-19
8556,9556,56,5,2024-12-31
8557,9557,93,6,2024-03-17
8558,9558,26,10,2024-10-28
8559,9559,52,6,2024-03-11
8560,9560,65,17,2024-01-20
8561,9561,56,1,2024-01-15
8562,9562,9,5,2024-02-06
8563,9564,80,1,2024-11-29
8564,9565,56,9,2024-04-07
8565,9566,29,3,2024-11-10
8566,9567,5,12,2024-08-05
8567,9568,30,29,2024-04-23
8568,9569,28,30,2024-02-05
8569,9570,70,1,2024-09-22
8570,9571,65,2,2024-12-11
8571,9572,96,4,2024-07-09
8572,9573,32,3,2024-01-19
8573,9574,27,15,2024-02-20
8574,9575,63,3,2024-02-18
8575,9576,5,4,2024-09-08
8576,9577,27,2,2024-02-12
8577,9578,11,11,2024-08-22
8578,9579,62,29,2024-06-24
8579,9580,4,4,2024-03-11
8580,9582,95,7,2024-06-27
8581,9583,28,5,2024-05-16
8582,9584,29,3,2024-03-05
8583,9585,28,1,2024-01-14
8584,9586,29,6,2024-10-13
8585,9587,93,7,2024-03-07
8586,9588,24,2,2024-11-13
8587,9589,56,1,2024-12-20
8588,9590,29,10,2024-09-14
8589,9591,63,7,2024-01-04
8590,9592,51,3,2024-11-04
8591,9593,28,8,2024-02-25
8592,9594,63,28,2024-04-17
8593,9595,56,15,2024-11-08
8594,9596,78,4,2024-03-18
8595,9598,2,13,2024-10-08
8596,9599,9,27,2024-11-21
8597,9600,28,15,2024-08-14
8598,9601,28,5,2024-02-09
8599,9602,29,23,2024-11-01
8600,9603,46,2,2024-02-16
8601,9604,14,4,2024-10-01
8602,9605,61,4,2024-05-08
8603,9606,87,20,2024-02-15
8604,9607,9,20,2024-03-30
8605,9608,63,18,2024-02-16
8606,9609,36,2,2024-10-21
8607,9610,9,6,2024-04-25
8608,9611,56,16,2024-05-15
8609,9612,27,3,2024-11-29
8610,9613,40,4,2024-09-01
8611,9614,6,13,2024-05-05
8612,9615,9,12,2024-11-30
8613,9616,28,4,2024-07-11
8614,9617,9,26,2024-06-24
8615,9618,13,3,2024-10-26
8616,9619,29,4,2024-02-17
8617,9620,28,14,2024-11-23
8618,9621,72,28,2024-07-18
8619,9623,78,1,2024-08-14
8620,9624,68,6,2024-06-13
8621,9625,52,12,2024-11-26
8622,9626,27,1,2024-03-25
8623,9627,9,4,2024-10-23
8624,9628,56,5,2024-05-29
8625,9629,46,1,2024-06-24
8626,9630,6,7,2024-06-30
8627,9631,9,5,2024-12-09
8628,9632,63,1,2024-01-22
8629,9633,21,7,2024-03-06
8630,9634,58,22,2024-03-20
8631,9635,84,5,2024-07-26
8632,9636,66,15,2024-02-24
8633,9637,27,10,2024-02-13
8634,9638,56,13,2024-09-27
8635,9640,28,5,2024-09-22
8636,9641,41,10,2024-03-04
8637,9642,76,30,2024-06-25
8638,9643,45,5,2024-01-17
8639,9644,9,3,2024-01-28
8640,9645,56,6,2024-09-02
8641,9646,56,6,2024-10-17
8642,9647,93,2,2024-10-24
8643,9648,27,5,2024-05-02
8644,9649,97,9,2024-04-01
8645,9650,44,5,2024-04-02
8646,9651,29,1,2024-12-31
8647,9653,22,11,2024-12-24
8648,9654,63,6,2024-02-14
8649,9655,28,2,2024-02-16
8650,9656,28,19,2024-09-22
8651,9657,9,5,2024-08-04
8652,9658,34,5,2024-05-18
8653,9659,9,7,2024-05-04
8654,9661,78,14,2024-03-20
8655,9662,37,7,2024-09-03
8656,9663,87,9,2024-09-28
8657,9664,59,10,2024-06-27
8658,9665,29,3,2024-12-11
8659,9666,16,13,2024-06-23
8660,9667,83,9,2024-11-14
8661,9668,56,4,2024-06-18
8662,9669,35,18,2024-10-27
8663,9671,28,1,2024-07-25
8664,9672,100,4,2024-03-05
8665,9673,22,4,2024-06-01
8666,9674,56,3,2024-09-02
8667,9675,33,10,2024-11-03
8668,9676,73,3,2024-11-29
8669,9677,21,5,2024-12-29
8670,9678,9,4,2024-10-14
8671,9679,1,1,2024-07-28
8672,9680,14,3,2024-10-14
8673,9681,72,17,2024-12-10
8674,9683,56,5,2024-02-23
8675,9684,22,1,2024-06-16
8676,9685,28,9,2024-08-19
8677,9686,28,1,2024-05-22
8678,9687,28,20,2024-11-18
8679,9688,40,4,2024-05-11
8680,9689,29,10,2024-01-03
8681,9690,94,10,2024-10-21
8682,9692,92,30,2024-11-22
8683,9694,23,7,2024-03-26
8684,9695,77,4,2024-05-19
8685,9697,27,4,2024-10-01
8686,9698,62,1,2024-02-10
8687,9699,33,14,2024-04-06
8688,9700,27,14,2024-02-05
8689,9701,2,21,2024-03-18
8690,9702,9,1,2024-09-16
8691,9703,60,5,2024-08-21
8692,9705,29,2,2024-11-16
8693,9706,56,4,2024-01-20
8694,9707,56,11,2024-06-21
8695,9708,9,17,2024-02-14
8696,9709,91,7,2024-10-01
8697,9710,13,2,2024-08-26
8698,9711,76,3,2024-06-28
8699,9713,27,14,2024-02-17
8700,9714,56,4,2024-12-29
8701,9715,27,1,2024-10-29
8702,9716,60,5,2024-03-29
8703,9718,12,2,2024-09-10
8704,9720,29,16,2024-05-19
8705,9722,42,10,2024-09-23
8706,9723,89,3,2024-09-19
8707,9725,42,9,2024-12-13
8708,9726,65,5,2024-09-30
8709,9728,28,4,2024-01-30
8710,9729,9,9,2024-11-28
8711,9730,22,3,2024-12-29
8712,9731,29,4,2024-04-27
8713,9732,69,3,2024-03-16
8714,9733,20,2,2024-04-13
8715,9734,90,2,2024-06-26
8716,9735,100,4,2024-01-10
8717,9736,9,2,2024-09-15
8718,9737,56,16,2024-02-23
8719,9738,38,5,2024-03-09
8720,9739,84,8,2024-08-09
8721,9740,76,17,2024-02-05
8722,9741,84,3,2024-12-27
8723,9742,44,9,2024-09-10
8724,9743,3,19,2024-09-09
8725,9744,9,19,2024-03-07
8726,9745,51,3,2024-09-10
8727,9746,45,4,2024-11-03
8728,9747,28,10,2024-05-04
8729,9748,55,16,2024-12-26
8730,9749,27,6,2024-01-07
8731,9750,95,4,2024-05-24
8732,9751,76,5,2024-02-19
8733,9752,58,2,2024-01-10
8734,9754,41,11,2024-11-17
8735,9755,62,23,2024-10-19
8736,9756,63,9,2024-03-10
8737,9757,93,6,2024-08-04
8738,9759,9,23,2024-10-27
8739,9760,25,3,2024-09-10
8740,9762,23,4,2024-11-11
8741,9763,46,7,2024-08-01
8742,9764,46,21,2024-07-19
8743,9765,62,3,2024-05-12
8744,9766,9,12,2024-02-07
8745,9767,17,14,2024-05-13
8746,9768,40,6,2024-07-01
8747,9769,57,1,2024-12-27
8748,9770,95,14,2024-06-06
8749,9771,63,9,2024-08-16
8750,9772,89,9,2024-04-09
8751,9773,56,3,2024-07-20
8752,9774,63,2,2024-11-28
8753,9776,10,10,2024-10-09
8754,9777,63,3,2024-12-01
8755,9779,35,1,2024-03-04
8756,9780,58,4,2024-08-04
8757,9781,63,1,2024-03-17
8758,9782,52,10,2024-01-20
8759,9783,45,12,2024-03-31
8760,9784,88,23,2024-04-04
8761,9785,99,3,2024-01-21
8762,9786,56,1,2024-01-18
8763,9787,27,28,2024-11-05
8764,9788,66,17,2024-01-17
8765,9789,67,20,2024-11-29
8766,9790,97,4,2024-01-13
8767,9791,63,7,2024-10-26
8768,9792,67,12,2024-04-06
8769,9793,87,26,2024-02-06
8770,9794,28,4,2024-05-02
8771,9795,7,25,2024-05-16
8772,9796,27,4,2024-03-12
8773,9797,27,8,2024-06-23
8774,9798,29,17,2024-03-25
8775,9799,63,3,2024-06-22
8776,9800,46,5,2024-07-14
8777,9801,9,10,2024-11-09
8778,9802,63,6,2024-03-16
8779,9803,23,1,2024-04-19
8780,9804,78,9,2024-03-07
8781,9805,11,1,2024-05-02
8782,9806,27,12,2024-09-05
8783,9807,27,2,2024-03-29
8784,9808,78,10,2024-12-05
8785,9809,29,19,2024-04-14
8786,9810,72,2,2024-11-14
8787,9811,9,3,2024-02-12
8788,9812,27,14,2024-01-16
8789,9813,75,18,2024-03-24
8790,9814,55,2,2024-05-10
8791,9815,27,5,2024-01-07
8792,9816,28,11,2024-09-05
8793,9819,56,1,2024-02-21
8794,9820,24,18,2024-04-15
8795,9821,92,8,2024-09-10
8796,9822,95,1,2024-10-07
8797,9823,63,5,2024-01-05
8798,9825,100,3,2024-07-27
8799,9826,28,1,2024-09-21
8800,9827,77,11,2024-02-10
8801,9828,28,4,2024-11-22
8802,9829,97,20,2024-01-19
8803,9830,64,9,2024-07-28
8804,9831,27,15,2024-08-30
8805,9832,9,1,2024-04-02
8806,9833,9,2,2024-08-30
8807,9834,94,1,2024-07-18
8808,9835,100,8,2024-05-20
8809,9836,29,4,2024-10-23
8810,9837,55,7,2024-07-24
8811,9838,83,14,2024-01-06
8812,9839,28,8,2024-08-24
8813,9840,26,13,2024-04-10
8814,9841,29,2,2024-08-26
8815,9843,32,12,2024-01-22
8816,9844,4,4,2025-01-02
8817,9845,27,5,2024-03-31
8818,9846,64,10,2024-01-11
8819,9847,2,15,2024-06-09
8820,9848,1,24,2024-01-22
8821,9849,27,3,2024-05-11
8822,9850,27,10,2024-03-24
8823,9851,29,5,2024-08-31
8824,9852,29,22,2024-08-24
8825,9853,9,3,2024-08-24
8826,9854,27,4,2024-05-12
8827,9855,72,2,2024-04-27
8828,9856,6,5,2024-12-25
8829,9857,78,3,2024-11-18
8830,9858,33,4,2024-06-06
8831,9859,75,29,2024-03-13
8832,9860,54,1,2024-06-04
8833,9861,9,1,2024-09-05
8834,9862,27,3,2024-03-16
8835,9863,27,5,2024-11-05
8836,9865,95,8,2024-09-11
8837,9866,63,7,2024-11-18
8838,9867,27,5,2024-11-23
8839,9868,69,7,2024-12-17
8840,9869,79,6,2024-11-29
8841,9870,29,2,2024-07-28
8842,9871,28,3,2024-08-21
8843,9872,28,28,2024-10-11
8844,9873,9,11,2024-10-20
8845,9874,29,6,2024-04-22
8846,9875,99,8,2024-05-17
8847,9876,25,28,2024-11-06
8848,9877,54,5,2025-01-02
8849,9879,47,3,2024-06-02
8850,9880,29,29,2024-11-17
8851,9881,93,27,2024-01-14
8852,9882,29,2,2024-10-27
8853,9883,29,8,2024-03-27
8854,9884,46,3,2024-08-26
8855,9885,6,1,2024-11-02
8856,9887,78,24,2024-03-31
8857,9888,56,10,2024-06-10
8858,9889,47,5,2024-05-24
8859,9890,29,2,2024-08-06
8860,9891,63,10,2024-11-21
8861,9892,27,9,2024-04-07
8862,9893,29,2,2024-04-27
8863,9894,14,20,2024-02-14
8864,9895,29,14,2024-01-12
8865,9896,11,2,2024-12-13
8866,9897,55,19,2024-08-04
8867,9898,89,3,2024-04-01
8868,9899,9,27,2024-06-28
8869,9900,28,7,2024-05-15
8870,9901,80,8,2024-12-02
8871,9902,28,17,2024-06-18
8872,9903,60,8,2024-06-28
8873,9904,83,3,2024-04-02
8874,9905,63,28,2024-06-20
8875,9906,97,9,2024-10-31
8876,9907,43,4,2024-08-03
8877,9908,28,3,2024-09-18
8878,9911,9,9,2024-01-11
8879,9912,56,19,2024-08-23
8880,9913,22,19,2024-10-19
8881,9914,27,4,2024-05-07
8882,9915,4,3,2024-07-21
8883,9916,27,3,2024-12-31
8884,9917,17,29,2024-07-04
8885,9918,27,14,2024-04-09
8886,9919,28,1,2024-05-30
8887,9921,15,6,2024-03-10
8888,9922,9,10,2024-10-10
8889,9923,28,9,2024-09-19
8890,9924,69,4,2024-05-29
8891,9925,27,18,2024-03-14
8892,9926,27,16,2024-05-12
8893,9928,94,25,2024-08-02
8894,9929,29,7,2024-06-09
8895,9930,26,1,2024-09-13
8896,9931,27,3,2024-05-15
8897,9932,27,2,2024-03-22
8898,9933,95,18,2024-04-21
8899,9934,63,3,2024-07-29
8900,9935,66,9,2024-11-09
8901,9937,28,1,2024-07-21
8902,9938,27,26,2024-06-14
8903,9939,56,10,2024-02-02
8904,9942,87,26,2024-10-18
8905,9943,95,28,2024-12-01
8906,9945,76,3,2024-11-26
8907,9946,28,29,2024-05-31
8908,9947,17,9,2024-01-08
8909,9948,63,3,2024-01-09
8910,9949,60,6,2024-02-08
8911,9951,28,5,2024-10-18
8912,9952,63,9,2024-09-12
8913,9953,37,4,2024-06-09
8914,9954,95,17,2024-12-20
8915,9955,22,1,2024-04-25
8916,9956,43,3,2024-07-15
8917,9957,9,9,2024-08-26
8918,9958,12,7,2024-05-10
8919,9959,65,24,2024-11-26
8920,9960,49,15,2024-01-23
8921,9962,20,8,2024-04-26
8922,9963,6,8,2024-05-03
8923,9964,85,6,2024-05-20
8924,9965,28,4,2024-01-05
8925,9966,45,24,2024-12-15
8926,9967,27,10,2024-05-14
8927,9968,1,3,2024-09-12
8928,9969,44,3,2024-10-12
8929,9970,91,3,2024-11-29
8930,9971,92,5,2024-01-14
8931,9972,63,11,2024-04-26
8932,9973,75,27,2024-07-07
8933,9974,13,2,2024-11-19
8934,9975,83,5,2024-12-22
8935,9976,27,1,2024-06-01
8936,9977,29,7,2024-07-30
8937,9978,27,14,2024-02-13
8938,9979,3,8,2024-07-22
8939,9980,29,13,2024-09-15
8940,9981,4,1,2024-07-14
8941,9982,10,4,2024-08-10
8942,9983,28,1,2024-10-20
8943,9984,37,6,2024-11-25
8944,9985,46,12,2024-07-06
8945,9986,99,16,2024-07-19
8946,9987,27,27,2024-05-01
8947,9988,28,8,2024-02-15
8948,9989,9,3,2024-01-11
8949,9990,29,6,2024-10-15
8950,9991,45,8,2024-11-25
8951,9993,100,6,2024-02-02
8952,9994,88,8,2024-10-05
8953,9995,28,10,2024-11-26
8954,9996,29,3,2024-12-04
8955,9997,49,2,2024-12-23
8956,9998,29,5,2024-12-03
8957,9999,68,17,2024-02-16
8958,10000,27,6,2024-08-08
8959,10001,27,8,2024-12-22
