receipt_id,product_id,quantity_received,date
14441,28,922,2023-10-09
14442,27,969,2023-10-25
14443,85,570,2024-08-23
14444,69,514,2024-10-13
14445,27,540,2023-10-19
14446,27,810,2023-10-07
14447,63,648,2024-10-02
14448,27,981,2024-02-14
14449,73,482,2023-12-01
14450,18,45,2024-11-20
14451,27,67,2024-12-25
14452,70,338,2023-11-14
14453,2,257,2024-03-01
14454,73,934,2024-10-25
14455,90,224,2024-08-26
14456,51,711,2024-02-28
14457,24,305,2024-03-28
14458,29,559,2024-02-03
14459,77,62,2023-10-25
14460,42,1071,2024-09-17
14461,28,149,2024-08-09
14462,46,452,2024-05-15
14463,8,938,2023-10-09
14464,9,373,2024-07-05
14465,21,532,2023-11-17
14466,27,551,2023-10-10
14467,63,850,2024-03-24
14468,2,172,2023-11-20
14469,67,1185,2023-10-30
14470,63,964,2024-08-03
14471,41,49,2024-02-24
14472,9,1052,2024-06-02
14473,10,866,2023-12-09
14474,57,275,2024-12-24
14475,69,32,2024-07-16
14476,28,552,2024-05-22
14477,63,1198,2023-10-16
14478,70,125,2024-11-15
14479,63,247,2024-01-05
14480,89,736,2023-11-30
14481,52,352,2023-10-25
14482,24,1194,2023-11-23
14483,9,660,2024-12-04
14484,63,905,2024-03-05
14485,29,107,2023-11-11
14486,24,945,2024-05-26
14487,63,882,2024-12-05
14488,30,1001,2024-10-13
14489,49,1069,2024-03-06
14490,29,257,2024-03-04
14491,29,731,2024-05-29
14492,27,979,2024-05-23
14493,76,243,2024-01-23
14494,72,341,2024-01-07
14495,43,53,2024-08-29
14496,8,71,2023-11-12
14497,96,537,2023-11-07
14498,28,494,2024-08-13
14499,27,526,2024-01-04
14500,16,947,2024-06-09
14501,51,377,2024-04-26
14502,56,433,2024-03-13
14503,28,378,2024-11-03
14504,27,800,2024-05-14
14505,9,452,2024-05-15
14506,9,672,2024-04-29
14507,29,618,2024-10-23
14508,56,565,2024-09-01
14509,27,41,2024-10-21
14510,27,884,2024-11-09
14511,32,233,2024-11-21
14512,56,689,2024-02-11
14513,86,1100,2024-08-25
14514,8,693,2023-11-19
14515,17,597,2023-12-12
14516,28,1055,2024-01-22
14517,2,820,2024-12-19
14518,73,57,2024-04-13
14519,28,557,2024-08-27
14520,58,572,2024-02-24
14521,28,460,2024-11-13
14522,94,284,2024-02-19
14523,91,212,2024-06-18
14524,24,657,2024-06-27
14525,46,436,2024-01-18
14526,10,650,2024-11-30
14527,49,1193,2024-11-28
14528,11,533,2024-09-15
14529,56,802,2023-12-10
14530,74,1112,2024-03-08
14531,92,220,2023-10-02
14532,85,1001,2024-12-28
14533,9,1077,2024-05-23
14534,86,241,2024-02-24
14535,98,990,2023-10-25
14536,28,127,2024-11-12
14537,63,446,2023-12-26
14538,74,368,2024-07-11
14539,27,632,2024-03-06
14540,27,220,2024-09-12
14541,88,965,2024-09-21
14542,9,879,2024-11-24
14543,63,61,2024-03-18
14544,76,1117,2023-12-17
14545,63,435,2024-03-17
14546,34,780,2024-05-04
14547,94,434,2024-12-26
14548,83,118,2023-10-15
14549,8,426,2023-11-30
14550,46,904,2024-10-27
14551,1,775,2024-10-30
14552,4,1157,2024-10-06
14553,53,491,2024-02-03
14554,63,871,2024-08-20
14555,27,92,2023-12-20
14556,27,235,2024-03-04
14557,57,607,2023-11-25
14558,21,989,2024-01-05
14559,93,119,2024-11-11
14560,56,807,2023-10-24
14561,27,1094,2024-07-30
14562,63,99,2024-01-08
14563,94,708,2024-08-25
14564,28,1139,2024-12-03
14565,91,323,2024-06-18
14566,27,544,2024-04-27
14567,26,776,2024-05-22
14568,7,618,2024-12-10
14569,63,849,2024-10-15
14570,3,524,2024-05-10
14571,56,778,2024-12-18
14572,9,81,2024-05-18
14573,15,46,2024-12-02
14574,63,1092,2024-06-08
14575,41,64,2024-09-16
14576,17,636,2024-12-17
14577,27,564,2024-09-21
14578,44,101,2023-10-02
14579,4,689,2023-11-14
14580,57,377,2024-12-08
14581,38,178,2023-12-16
14582,35,240,2024-02-13
14583,28,1168,2024-06-29
14584,7,404,2023-10-28
14585,63,173,2024-02-12
14586,63,183,2024-06-13
14587,98,147,2024-05-01
14588,29,899,2024-05-14
14589,62,482,2024-02-20
14590,48,371,2024-12-19
14591,99,802,2024-03-09
14592,66,29,2024-01-24
14593,56,1183,2024-10-26
14594,29,976,2024-08-03
14595,56,500,2024-10-06
14596,56,211,2024-08-18
14597,28,101,2023-12-10
14598,3,593,2024-10-20
14599,28,133,2024-01-26
14600,67,797,2024-04-02
14601,91,78,2024-09-10
14602,56,879,2024-10-01
14603,63,770,2024-07-24
14604,27,681,2024-03-17
14605,56,932,2024-12-12
14606,22,851,2024-06-22
14607,63,1058,2023-11-28
14608,28,330,2023-11-29
14609,48,640,2024-08-17
14610,86,612,2023-12-02
14611,47,816,2024-11-26
14612,74,147,2023-10-19
14613,92,295,2023-12-29
14614,63,1186,2023-11-03
14615,56,321,2024-06-01
14616,39,758,2024-01-08
14617,27,33,2023-11-07
14618,18,610,2024-09-18
14619,60,751,2024-08-24
14620,56,211,2024-10-03
14621,84,783,2024-04-23
14622,56,39,2024-08-06
14623,28,428,2024-06-05
14624,88,439,2024-04-14
14625,84,1143,2024-03-27
14626,30,651,2024-04-24
14627,28,59,2024-02-19
14628,39,397,2024-12-05
14629,54,46,2023-10-03
14630,27,522,2024-12-17
14631,27,1142,2024-07-05
14632,19,1037,2023-10-15
14633,63,272,2024-03-21
14634,27,832,2024-02-02
14635,71,885,2024-08-26
14636,64,725,2024-01-05
14637,29,523,2023-11-19
14638,17,1080,2023-11-12
14639,96,356,2024-05-02
14640,9,1027,2024-11-22
14641,56,119,2023-12-09
14642,28,1001,2024-09-28
14643,46,248,2024-04-16
14644,27,328,2024-11-05
14645,51,724,2024-12-24
14646,27,988,2023-12-22
14647,28,696,2023-11-14
14648,27,886,2024-11-06
14649,42,941,2024-02-18
14650,56,725,2024-01-07
14651,81,118,2024-10-13
14652,63,1108,2023-12-02
14653,39,1105,2024-11-19
14654,16,549,2024-07-27
14655,84,466,2023-11-18
14656,27,772,2024-06-15
14657,69,371,2024-03-24
14658,27,469,2024-12-02
14659,98,669,2024-01-20
14660,9,666,2024-10-08
14661,95,980,2023-11-15
14662,3,694,2024-10-16
14663,56,87,2024-12-14
14664,44,103,2023-11-26
14665,85,1043,2024-04-04
14666,9,310,2024-02-28
14667,40,1022,2024-07-31
14668,56,383,2023-11-25
14669,27,22,2024-02-27
14670,63,539,2024-09-07
14671,23,690,2023-10-27
14672,9,1137,2024-04-06
14673,29,756,2024-07-26
14674,9,949,2023-11-25
14675,63,1165,2024-10-02
14676,26,1114,2024-10-30
14677,28,397,2024-03-09
14678,22,1106,2024-07-01
14679,11,168,2024-10-10
14680,45,700,2023-12-08
14681,66,81,2023-10-30
14682,82,305,2024-12-11
14683,4,1196,2023-11-02
14684,63,414,2024-10-25
14685,83,743,2024-12-21
14686,27,372,2024-07-20
14687,75,470,2024-07-27
14688,4,794,2024-01-18
14689,14,587,2024-12-22
14690,28,1099,2024-09-15
14691,28,301,2024-08-04
14692,57,95,2024-07-06
14693,9,998,2024-10-21
14694,57,880,2024-06-16
14695,54,769,2024-01-08
14696,9,810,2023-12-25
14697,40,1019,2024-07-06
14698,56,987,2024-08-27
14699,49,605,2024-06-23
14700,36,62,2024-08-24
14701,16,577,2024-08-26
14702,2,996,2024-01-08
14703,27,767,2023-11-25
14704,12,698,2024-10-20
14705,56,658,2024-06-16
14706,27,466,2024-12-31
14707,9,1039,2024-06-01
14708,42,572,2024-05-25
14709,9,1077,2024-02-05
14710,56,39,2023-11-06
14711,27,395,2024-02-09
14712,11,768,2023-11-25
14713,27,486,2024-01-07
14714,56,964,2024-04-23
14715,68,869,2024-10-17
14716,56,786,2024-02-24
14717,9,569,2023-12-13
14718,97,766,2024-01-21
14719,6,512,2023-11-03
14720,37,310,2024-01-19
14721,9,45,2024-04-01
14722,9,1136,2024-03-27
14723,53,1151,2024-04-13
14724,63,427,2024-10-20
14725,41,945,2023-11-10
14726,9,553,2024-06-06
14727,29,534,2024-09-01
14728,18,610,2024-07-31
14729,71,441,2023-10-13
14730,3,295,2024-02-22
14731,23,120,2024-01-27
14732,9,270,2024-05-01
14733,63,323,2023-11-26
14734,27,307,2024-12-28
14735,28,247,2024-04-25
14736,9,906,2024-10-06
14737,56,268,2024-04-22
14738,56,674,2024-10-25
14739,45,519,2024-10-01
14740,63,1037,2024-06-26
14741,11,250,2024-12-08
14742,76,28,2023-10-23
14743,27,58,2023-12-15
14744,58,1010,2024-03-22
14745,100,1093,2024-09-09
14746,28,1139,2024-01-03
14747,27,1034,2024-07-02
14748,11,927,2024-12-09
14749,42,364,2023-12-01
14750,24,757,2024-01-03
14751,63,713,2024-02-02
14752,16,456,2023-10-13
14753,57,95,2024-12-30
14754,30,762,2024-10-12
14755,84,932,2024-06-23
14756,9,560,2023-12-10
14757,44,460,2024-01-13
14758,19,946,2023-11-24
14759,73,650,2024-10-26
14760,70,826,2024-10-04
14761,99,329,2024-05-08
14762,9,1025,2024-12-13
14763,56,1025,2024-02-05
14764,27,1046,2024-03-05
14765,11,39,2024-07-04
14766,66,878,2023-10-20
14767,9,494,2024-03-26
14768,33,889,2024-02-10
14769,76,909,2024-08-06
14770,29,836,2024-11-01
14771,44,700,2023-10-13
14772,91,981,2024-10-18
14773,90,34,2023-12-03
14774,91,1145,2023-11-26
14775,9,1169,2024-07-05
14776,95,816,2023-11-06
14777,29,325,2024-04-28
14778,14,550,2024-05-04
14779,95,511,2024-03-04
14780,15,1072,2024-07-18
14781,52,496,2024-08-15
14782,72,411,2023-11-08
14783,29,227,2023-11-19
14784,27,417,2024-07-21
14785,33,377,2024-10-21
14786,95,670,2024-02-26
14787,47,957,2024-05-26
14788,34,944,2024-10-10
14789,28,1120,2024-07-20
14790,41,464,2023-11-08
14791,63,146,2024-05-13
14792,18,1059,2024-09-04
14793,84,1037,2024-07-29
14794,29,667,2024-12-30
14795,29,334,2023-12-31
14796,28,1088,2024-08-19
14797,94,583,2023-10-16
14798,84,38,2024-01-20
14799,60,1174,2024-03-01
14800,80,838,2024-06-21
14801,8,848,2024-02-05
14802,9,947,2024-01-24
14803,88,385,2023-11-12
14804,14,133,2024-02-10
14805,28,627,2024-07-30
14806,27,285,2023-12-05
14807,93,1195,2024-03-09
14808,67,494,2024-12-26
14809,63,923,2024-08-13
14810,28,78,2023-11-19
14811,9,862,2023-12-03
14812,28,821,2024-02-16
14813,62,734,2024-10-14
14814,27,586,2024-10-13
14815,65,528,2023-12-25
14816,12,798,2024-12-26
14817,42,427,2024-07-09
14818,45,607,2023-11-16
14819,9,1111,2024-03-16
14820,71,274,2024-07-20
14821,29,295,2024-06-30
14822,51,31,2023-12-09
14823,78,762,2024-08-28
14824,56,802,2024-08-22
14825,43,146,2024-05-13
14826,29,697,2024-01-09
14827,78,722,2024-06-07
14828,63,394,2023-11-27
14829,1,182,2024-11-04
14830,28,720,2024-05-19
14831,22,705,2024-04-04
14832,19,35,2024-01-05
14833,54,1029,2023-11-28
14834,29,550,2023-12-22
14835,83,689,2024-04-11
14836,12,441,2024-09-23
14837,59,553,2024-03-18
14838,71,791,2024-04-02
14839,24,1115,2024-11-15
14840,29,617,2024-12-27
14841,63,955,2024-02-29
14842,27,72,2024-08-16
14843,28,834,2024-12-07
14844,28,1027,2023-12-21
14845,94,1015,2024-07-22
14846,89,181,2024-07-20
14847,41,1166,2024-09-19
14848,29,445,2024-11-03
14849,63,1156,2024-08-10
14850,40,176,2024-10-19
14851,27,665,2024-05-15
14852,56,71,2024-05-29
14853,100,476,2024-11-19
14854,9,874,2024-09-11
14855,96,167,2024-04-07
14856,41,658,2024-12-01
14857,31,225,2024-01-09
14858,92,241,2024-12-26
14859,10,24,2024-02-17
14860,27,58,2024-03-10
14861,36,609,2023-12-21
14862,56,496,2024-01-21
14863,81,48,2024-07-14
14864,32,223,2023-11-13
14865,56,398,2023-10-29
14866,25,831,2024-06-30
14867,27,300,2023-12-23
14868,15,259,2024-11-07
14869,29,175,2023-12-21
14870,63,1015,2024-10-04
14871,56,439,2023-10-23
14872,28,954,2024-05-07
14873,28,130,2024-08-03
14874,28,393,2023-12-16
14875,12,637,2024-12-26
14876,14,314,2024-11-18
14877,28,962,2024-06-22
14878,29,31,2024-11-25
14879,68,514,2024-07-02
14880,93,1091,2024-04-01
14881,3,474,2024-11-14
14882,63,448,2024-05-15
14883,5,922,2024-11-05
14884,56,534,2024-06-30
14885,56,1021,2024-11-01
14886,56,570,2023-12-25
14887,2,26,2024-12-08
14888,9,415,2024-04-14
14889,63,124,2024-11-02
14890,63,112,2024-02-12
14891,56,755,2024-12-31
14892,72,691,2024-06-29
14893,23,148,2024-12-26
14894,23,256,2024-10-27
14895,85,1018,2023-11-07
14896,96,523,2023-10-25
14897,27,448,2023-12-08
14898,77,974,2024-10-23
14899,13,1078,2024-02-23
14900,35,1178,2024-12-16
14901,9,157,2024-11-24
14902,91,247,2024-02-21
14903,29,555,2024-04-05
14904,9,1100,2024-07-08
14905,29,151,2024-05-26
14906,9,158,2024-08-05
14907,80,1045,2024-02-07
14908,100,1044,2024-07-03
14909,31,695,2024-08-20
14910,63,525,2023-11-07
14911,56,370,2023-10-09
14912,56,494,2024-04-23
14913,28,549,2024-03-12
14914,27,116,2023-11-26
14915,67,1157,2024-01-14
14916,28,638,2024-06-22
14917,29,363,2023-11-12
14918,56,943,2024-03-02
14919,59,206,2023-11-02
14920,63,214,2023-12-30
14921,29,262,2024-07-16
14922,14,370,2024-07-31
14923,2,322,2024-08-02
14924,59,479,2023-11-29
14925,8,730,2024-08-28
14926,27,216,2024-06-18
14927,9,1104,2023-12-10
14928,63,517,2024-11-22
14929,60,468,2024-06-14
14930,63,327,2024-04-23
14931,9,346,2024-06-03
14932,29,187,2024-01-28
14933,55,403,2023-12-09
14934,27,169,2024-10-19
14935,65,672,2024-11-10
14936,25,1198,2024-06-07
14937,56,169,2024-07-07
14938,63,859,2024-06-19
14939,24,1032,2024-03-26
14940,46,657,2024-10-28
14941,4,598,2024-04-27
14942,76,531,2023-10-21
14943,27,363,2024-10-22
14944,29,685,2024-12-06
14945,98,289,2023-10-21
14946,72,96,2024-09-23
14947,9,907,2024-04-08
14948,9,948,2023-10-16
14949,56,778,2024-09-21
14950,41,721,2024-10-01
14951,56,216,2024-02-28
14952,28,1034,2024-03-05
14953,63,332,2024-01-09
14954,56,404,2023-12-02
14955,28,845,2024-06-08
14956,51,505,2024-09-27
14957,29,1199,2023-10-12
14958,28,664,2024-06-20
14959,64,357,2023-11-13
14960,63,976,2024-10-10
14961,20,1131,2023-12-16
14962,54,1020,2024-02-17
14963,27,36,2024-05-11
14964,75,595,2023-12-21
14965,21,102,2024-05-16
14966,9,803,2023-10-16
14967,62,1019,2024-03-22
14968,27,329,2024-11-06
14969,46,1127,2024-04-11
14970,24,421,2024-12-13
14971,27,747,2024-10-07
14972,1,92,2024-12-14
14973,37,587,2024-07-20
14974,97,642,2023-12-25
14975,15,507,2024-12-29
14976,63,299,2023-11-11
14977,99,811,2024-08-18
14978,28,887,2024-08-14
14979,9,1155,2024-07-18
14980,1,797,2024-02-09
14981,28,1056,2023-11-14
14982,2,549,2024-01-07
14983,29,465,2024-12-04
14984,97,140,2023-10-25
14985,9,247,2023-10-04
14986,9,318,2023-11-23
14987,36,200,2024-06-14
14988,82,880,2024-08-31
14989,41,96,2024-11-07
14990,28,715,2024-06-29
14991,81,229,2024-07-07
14992,22,1184,2023-11-26
14993,20,600,2023-10-02
14994,61,856,2023-12-02
14995,78,801,2023-10-28
14996,89,819,2024-01-02
14997,7,782,2024-04-29
14998,56,953,2024-08-20
14999,71,478,2024-10-08
15000,63,570,2023-10-12
15001,4,397,2023-12-21
15002,89,87,2024-02-01
15003,84,902,2023-11-05
15004,27,250,2023-11-16
15005,82,492,2023-12-23
15006,28,249,2024-07-02
15007,9,658,2024-05-10
15008,75,1048,2024-01-01
15009,2,1102,2024-05-04
15010,63,172,2024-06-06
15011,43,283,2024-01-14
15012,74,292,2024-09-30
15013,9,815,2024-06-09
15014,99,266,2024-03-17
15015,1,445,2023-12-08
15016,56,540,2024-12-26
15017,20,717,2024-09-09
15018,47,124,2024-01-06
15019,29,476,2024-08-23
15020,9,255,2024-10-30
15021,9,332,2024-12-09
15022,28,698,2024-04-07
15023,65,162,2024-01-12
15024,18,243,2024-04-27
15025,59,530,2024-12-12
15026,55,891,2023-11-04
15027,63,601,2024-02-16
15028,29,129,2023-10-03
15029,98,635,2023-10-28
15030,94,940,2024-04-09
15031,70,234,2024-12-22
15032,88,444,2024-01-27
15033,5,889,2023-11-17
15034,50,238,2024-03-11
15035,48,108,2024-01-07
15036,17,1197,2024-11-08
15037,20,904,2024-02-22
15038,93,636,2024-01-21
15039,44,355,2023-10-31
15040,63,122,2024-06-13
15041,9,595,2024-09-09
15042,63,364,2024-12-22
15043,78,675,2024-01-13
15044,99,490,2024-12-09
15045,31,59,2023-10-27
15046,56,641,2024-02-02
15047,32,962,2024-03-20
15048,9,877,2023-12-30
15049,69,940,2023-11-18
15050,59,354,2024-09-23
15051,6,459,2024-07-13
15052,36,95,2024-02-14
15053,10,1128,2024-04-03
15054,21,657,2024-04-11
15055,42,523,2024-09-01
15056,56,902,2024-04-21
15057,86,307,2023-11-26
15058,50,1181,2024-10-17
15059,63,536,2024-07-16
15060,28,995,2024-09-07
15061,56,388,2024-10-21
15062,44,202,2024-04-06
15063,37,876,2024-01-08
15064,9,824,2024-04-26
15065,9,687,2024-10-15
15066,9,509,2023-11-16
15067,7,1082,2024-12-16
15068,35,540,2023-11-03
15069,97,425,2024-05-31
15070,28,841,2024-01-13
15071,44,1142,2024-07-14
15072,28,1159,2024-05-03
15073,38,206,2024-10-05
15074,43,374,2023-12-17
15075,88,844,2024-02-14
15076,83,454,2024-11-14
15077,27,723,2024-09-01
15078,67,125,2023-10-07
15079,29,28,2024-12-04
15080,82,387,2024-01-20
15081,72,111,2023-11-06
15082,9,1114,2023-11-26
15083,29,263,2024-12-12
15084,28,328,2023-10-16
15085,71,318,2024-04-01
15086,66,600,2024-06-03
15087,57,263,2023-12-20
15088,29,171,2024-09-08
15089,42,745,2023-12-21
15090,83,301,2024-04-14
15091,9,713,2024-01-05
15092,38,693,2024-06-05
15093,74,194,2024-11-10
15094,17,626,2023-11-23
15095,61,507,2024-02-03
15096,56,321,2024-01-01
15097,27,364,2024-02-14
15098,15,627,2024-03-16
15099,63,902,2024-12-08
15100,27,238,2024-09-13
15101,9,360,2024-08-18
15102,29,413,2024-07-11
15103,29,1108,2024-12-11
15104,39,166,2024-02-10
15105,28,558,2024-07-02
15106,33,672,2024-08-25
15107,61,1089,2024-11-19
15108,9,364,2024-11-24
15109,9,977,2023-10-18
15110,59,27,2024-04-08
15111,73,301,2024-11-16
15112,48,354,2024-11-27
15113,26,153,2024-10-04
15114,60,1014,2023-11-26
15115,27,863,2024-09-25
15116,63,310,2024-11-10
15117,96,355,2024-08-03
15118,27,962,2024-06-10
15119,28,615,2024-06-26
15120,28,498,2024-09-30
15121,27,1000,2024-04-19
15122,29,1129,2024-11-15
15123,9,314,2024-12-13
15124,25,208,2024-06-30
15125,6,136,2024-03-17
15126,7,499,2024-07-18
15127,94,109,2024-03-03
15128,53,899,2024-11-03
15129,68,152,2023-10-18
15130,56,609,2024-08-25
15131,44,282,2024-03-19
15132,46,21,2023-10-12
15133,22,489,2024-05-09
15134,9,183,2024-03-11
15135,63,358,2024-06-03
15136,29,465,2024-05-28
15137,7,373,2023-11-04
15138,75,652,2024-05-11
15139,72,125,2024-06-24
15140,80,984,2024-01-21
15141,38,487,2024-05-09
15142,82,1100,2023-11-08
15143,28,78,2024-02-23
15144,28,1064,2024-02-12
15145,28,161,2024-12-14
15146,28,279,2024-05-10
15147,73,106,2024-06-17
15148,27,98,2024-06-04
15149,7,37,2024-09-09
15150,69,97,2024-03-06
15151,28,246,2024-07-22
15152,39,62,2024-12-20
15153,69,695,2024-12-07
15154,58,919,2024-08-22
15155,88,1140,2024-01-17
15156,57,808,2024-02-08
15157,29,1090,2024-05-23
15158,56,963,2024-02-27
15159,56,675,2023-11-28
15160,77,235,2023-11-01
15161,41,404,2024-03-19
15162,56,660,2024-09-09
15163,56,375,2024-09-20
15164,8,1017,2023-12-04
15165,28,361,2023-11-27
15166,29,274,2024-05-19
15167,9,682,2024-07-08
15168,9,124,2024-06-19
15169,95,77,2024-02-11
15170,75,987,2023-10-16
15171,21,579,2024-07-23
15172,9,688,2023-11-17
15173,56,1163,2023-11-18
15174,63,979,2024-12-09
15175,55,1046,2024-08-03
15176,63,134,2023-12-10
15177,28,1043,2024-10-23
15178,9,412,2024-07-07
15179,29,976,2023-11-18
15180,53,1189,2024-08-15
15181,15,91,2024-03-31
15182,19,951,2024-08-26
15183,75,411,2024-01-03
15184,21,324,2024-03-01
15185,55,724,2024-04-08
15186,91,899,2024-03-02
15187,28,372,2023-10-05
15188,16,1154,2024-06-14
15189,10,833,2024-03-01
15190,85,727,2024-10-28
15191,22,914,2024-01-09
15192,27,249,2024-05-14
15193,19,197,2024-05-08
15194,5,756,2024-02-23
15195,27,1030,2024-12-20
15196,51,164,2024-08-17
15197,78,174,2023-10-09
15198,13,328,2024-11-10
15199,2,352,2024-06-09
15200,86,768,2024-12-02
15201,41,1088,2024-08-28
15202,34,178,2024-11-08
15203,32,579,2024-12-21
15204,6,685,2024-04-18
15205,73,92,2024-04-10
15206,29,132,2024-12-23
15207,56,732,2024-05-25
15208,58,765,2024-08-23
15209,63,1131,2024-07-27
15210,28,862,2023-10-15
15211,29,881,2024-07-16
15212,41,278,2024-05-28
15213,78,184,2024-07-10
15214,56,232,2024-03-16
15215,100,1092,2024-06-02
15216,42,762,2024-07-07
15217,1,719,2023-12-11
15218,61,389,2024-07-25
15219,28,328,2024-03-15
15220,57,786,2024-05-01
15221,27,456,2024-06-16
15222,29,565,2024-06-29
15223,28,452,2024-08-27
15224,14,889,2024-11-10
15225,29,285,2024-07-14
15226,48,540,2024-07-15
15227,76,528,2024-11-30
15228,9,842,2024-06-16
15229,92,809,2024-02-11
15230,84,655,2024-08-08
15231,29,934,2024-03-29
15232,27,738,2024-04-16
15233,61,427,2023-11-15
15234,27,544,2024-05-23
15235,47,807,2024-08-04
15236,45,190,2023-11-08
15237,42,835,2024-11-27
15238,27,331,2023-12-07
15239,19,326,2023-12-08
15240,10,545,2024-10-30
15241,51,982,2023-11-12
15242,27,363,2024-05-21
15243,61,918,2024-10-07
15244,19,211,2024-07-22
15245,27,1146,2023-12-31
15246,41,1118,2024-04-27
15247,29,487,2024-10-06
15248,36,186,2023-12-12
15249,56,634,2024-03-16
15250,67,80,2024-04-23
15251,72,191,2024-10-19
15252,40,949,2024-09-28
15253,54,1085,2023-11-01
15254,28,219,2023-11-15
15255,7,635,2023-12-26
15256,46,598,2024-03-11
15257,28,583,2024-12-26
15258,99,826,2024-04-19
15259,39,56,2024-11-05
15260,56,29,2024-09-09
15261,89,1004,2023-12-26
15262,63,729,2023-12-22
15263,13,544,2023-12-31
15264,56,695,2023-12-25
15265,56,727,2024-06-19
15266,96,102,2024-02-05
15267,9,964,2024-11-21
15268,27,479,2024-12-02
15269,14,355,2024-12-16
15270,9,723,2024-07-13
15271,95,1178,2024-02-22
15272,67,1056,2024-10-03
15273,63,1106,2024-12-01
15274,55,1171,2024-07-28
15275,28,210,2023-10-05
15276,40,1003,2024-09-04
15277,20,193,2023-11-11
15278,62,660,2023-12-28
15279,63,547,2023-10-26
15280,29,189,2024-11-23
15281,36,515,2024-06-27
15282,29,560,2024-09-26
15283,9,183,2024-12-12
15284,31,107,2024-11-21
15285,60,726,2023-11-21
15286,97,520,2024-12-28
15287,56,454,2024-06-12
15288,75,775,2024-04-06
15289,11,471,2024-03-28
15290,63,804,2024-05-05
15291,28,570,2024-08-07
15292,96,910,2024-11-18
15293,23,966,2024-07-08
15294,56,823,2024-11-18
15295,76,482,2024-04-07
15296,27,302,2023-12-17
15297,88,931,2024-11-26
15298,29,987,2024-08-01
15299,63,167,2023-10-03
15300,9,1157,2023-11-19
15301,42,1192,2024-02-20
15302,9,232,2024-08-11
15303,56,457,2023-11-19
15304,71,1179,2024-08-08
15305,42,1134,2024-12-17
15306,77,233,2024-10-13
15307,54,726,2024-05-04
15308,55,381,2023-10-28
15309,88,133,2024-11-02
15310,66,449,2024-04-06
15311,28,911,2024-02-29
15312,43,861,2023-11-30
15313,9,40,2024-01-13
15314,91,839,2024-10-21
15315,22,736,2024-09-09
15316,64,905,2024-03-10
15317,56,642,2024-07-14
15318,22,404,2024-08-20
15319,23,518,2024-04-01
15320,93,355,2024-09-12
15321,56,800,2024-02-15
15322,50,842,2024-02-13
15323,28,290,2023-12-24
15324,4,997,2023-10-16
15325,27,777,2024-05-28
15326,54,489,2024-02-03
15327,3,970,2024-11-02
15328,13,838,2023-11-24
15329,45,264,2024-09-26
15330,94,135,2024-01-08
15331,9,748,2024-08-28
15332,77,27,2024-05-26
15333,28,1170,2024-09-03
15334,22,166,2024-08-25
15335,26,522,2024-11-15
15336,8,590,2024-02-01
15337,63,411,2023-11-08
15338,13,980,2024-12-14
15339,9,473,2024-06-27
15340,9,563,2023-12-19
15341,29,541,2024-01-13
15342,9,831,2024-02-18
15343,63,854,2024-11-24
15344,62,437,2024-04-29
15345,63,914,2023-12-15
15346,30,1075,2024-05-05
15347,30,405,2023-10-21
15348,52,699,2024-02-13
15349,60,112,2024-11-25
15350,9,658,2024-05-25
15351,38,179,2024-10-27
15352,27,261,2024-08-17
15353,2,480,2024-03-02
15354,65,1065,2024-10-30
15355,27,508,2024-08-13
15356,55,529,2024-12-17
15357,22,943,2024-07-07
15358,63,75,2024-11-03
15359,9,569,2024-07-22
15360,57,980,2024-08-16
15361,23,532,2024-11-24
15362,34,422,2024-04-11
15363,99,301,2023-10-05
15364,29,158,2023-11-20
15365,56,612,2024-07-02
15366,63,67,2024-06-12
15367,8,381,2023-10-07
15368,9,1118,2023-12-21
15369,76,922,2024-10-02
15370,10,870,2024-03-20
15371,28,946,2023-12-21
15372,27,710,2024-11-03
15373,29,1068,2024-05-11
15374,56,287,2024-04-13
15375,82,1095,2024-11-11
15376,29,1148,2024-04-12
15377,27,130,2024-08-29
15378,9,362,2024-01-31
15379,39,573,2023-11-18
15380,28,429,2024-05-04
15381,28,1198,2024-06-14
15382,16,1122,2024-04-09
15383,56,808,2024-08-10
15384,56,921,2024-04-17
15385,20,888,2023-12-12
15386,13,924,2023-12-29
15387,24,863,2024-03-14
15388,97,105,2023-12-03
15389,59,497,2024-08-24
15390,64,185,2024-04-13
15391,94,115,2024-12-08
15392,18,94,2024-12-03
15393,57,901,2024-10-29
15394,29,434,2024-10-21
15395,63,74,2024-12-17
15396,34,69,2023-11-28
15397,98,172,2024-01-28
15398,59,1139,2024-05-22
15399,23,621,2023-11-19
15400,86,786,2024-10-16
15401,27,626,2024-05-05
15402,56,578,2024-11-09
15403,29,601,2024-12-04
15404,94,1085,2023-11-08
15405,94,514,2024-11-23
15406,77,601,2024-11-09
15407,9,113,2023-12-15
15408,57,132,2024-09-18
15409,96,1064,2023-11-06
15410,97,873,2024-10-13
15411,29,193,2024-11-03
15412,16,1167,2024-04-23
15413,81,1022,2024-05-14
15414,90,572,2024-02-26
15415,74,760,2024-06-11
15416,94,652,2024-01-03
15417,56,126,2023-12-29
15418,20,637,2024-07-08
15419,99,1153,2024-04-16
15420,45,730,2023-10-10
15421,94,1073,2024-10-17
15422,1,971,2024-03-27
15423,81,776,2024-10-28
15424,39,704,2024-01-04
15425,83,853,2024-08-15
15426,37,698,2023-10-27
15427,29,403,2024-01-28
15428,58,486,2024-03-13
